Textbox38,Textbox51,Textbox55,Textbox180,Textbox175,Textbox6,Textbox115,Textbox129,Textbox13,Textbox15,Textbox17,Textbox19,Textbox21,Textbox23,Textbox25,Textbox29,Textbox27,Textbox11,Textbox22,Textbox32,Textbox80,Textbox40,Textbox46,Textbox54,Textbox74,Textbox181,MONITOR_NAME,ADMIN_IM_YEAR,ADMIN_IM_MONTH1,STATE_NAME,DISTRICT_NAME,COMP_S,COMP_SRI,COMP_U,C_GRADE_COUNT_T,ONGOING_S,ONGOING_SRI,ONGOING_U,P_GRADE_COUNT_T,MAINT_S,MAINT_SRI,MAINT_U,M_GRADE_COUNT_T,LSB_S,LSB_SRI,LSB_U,L_GRADE_COUNT_T,Textbox132,Textbox136,Textbox137,Textbox138,Textbox139,Textbox140,Textbox141,Textbox142,Textbox143,MAINT_S1,MAINT_SRI1,MAINT_U1,M_GRADE_COUNT_T1,LSB_S1,LSB_SRI1,LSB_U1,L_GRADE_COUNT_T1,Textbox199,Textbox204,Textbox205,Textbox206,Textbox207,Textbox208,Textbox209,Textbox210,Textbox211,Textbox16,Textbox28,Textbox35,Textbox83,Textbox43,Textbox49,Textbox58,Textbox77
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,29,Jagdish Rai Garg  ,2023,August,Jammu And Kashmir,Jammu,0,0,0,0,1,1,0,2,2,0,0,2,0,0,0,0,Total,14,2,4,20,35,2,4,41,9,0,5,14,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,29,Jagdish Rai Garg  ,2023,October,Uttarakhand,Dehradun,3,0,0,3,3,0,0,3,1,0,0,1,0,0,0,0,Total,14,2,4,20,35,2,4,41,9,0,5,14,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,29,Jagdish Rai Garg  ,2023,November,Jharkhand,Hazaribagh,1,0,0,1,2,0,0,2,2,0,1,3,0,0,0,0,Total,14,2,4,20,35,2,4,41,9,0,5,14,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,29,Jagdish Rai Garg  ,2023,November,Jharkhand,Chatra,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,Total,14,2,4,20,35,2,4,41,9,0,5,14,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,30,Javid Iqbal Tara  ,2023,January,Gujarat,Kutch,1,0,1,2,4,0,0,4,0,0,0,0,0,0,0,0,Total,5,1,2,8,27,1,7,35,6,1,10,17,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,30,Javid Iqbal Tara  ,2023,January,Gujarat,Patan,1,0,0,1,3,0,1,4,0,0,0,0,0,0,0,0,Total,5,1,2,8,27,1,7,35,6,1,10,17,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,30,Javid Iqbal Tara  ,2023,March,Maharashtra,Thane,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,Total,5,1,2,8,27,1,7,35,6,1,10,17,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,30,Javid Iqbal Tara  ,2023,March,Maharashtra,Nashik,0,0,0,0,7,0,1,8,0,0,0,0,0,0,0,0,Total,5,1,2,8,27,1,7,35,6,1,10,17,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,30,Javid Iqbal Tara  ,2023,May,Nagaland,Phek,0,1,1,2,1,0,2,3,0,0,0,0,0,0,0,0,Total,5,1,2,8,27,1,7,35,6,1,10,17,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,30,Javid Iqbal Tara  ,2023,May,Nagaland,Kiphire,0,0,0,0,0,1,2,3,0,0,1,1,0,0,0,0,Total,5,1,2,8,27,1,7,35,6,1,10,17,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,30,Javid Iqbal Tara  ,2023,August,Uttar Pradesh,Unnao,2,0,0,2,2,0,0,2,1,0,1,2,0,0,0,0,Total,5,1,2,8,27,1,7,35,6,1,10,17,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,30,Javid Iqbal Tara  ,2023,August,Uttar Pradesh,Fatehpur,1,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,Total,5,1,2,8,27,1,7,35,6,1,10,17,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,30,Javid Iqbal Tara  ,2023,November,Uttarakhand,Almora,0,0,0,0,1,0,0,1,3,1,3,7,0,0,0,0,Total,5,1,2,8,27,1,7,35,6,1,10,17,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,30,Javid Iqbal Tara  ,2023,November,Uttarakhand,Bageshwar,0,0,0,0,1,0,0,1,2,0,5,7,0,0,0,0,Total,5,1,2,8,27,1,7,35,6,1,10,17,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,31,Jetha Ram Jingar  ,2023,February,Jharkhand,Hazaribagh,1,0,0,1,4,1,0,5,0,0,0,0,0,0,0,0,Total,11,0,1,12,29,5,3,37,8,0,2,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,31,Jetha Ram Jingar  ,2023,February,Jharkhand,Giridih,0,0,0,0,3,3,1,7,0,0,0,0,0,0,0,0,Total,11,0,1,12,29,5,3,37,8,0,2,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,31,Jetha Ram Jingar  ,2023,March,Uttar Pradesh,Farrukhabad,1,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,Total,11,0,1,12,29,5,3,37,8,0,2,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,31,Jetha Ram Jingar  ,2023,March,Uttar Pradesh,Kasganj,0,0,0,0,2,0,2,4,0,0,2,2,0,0,0,0,Total,11,0,1,12,29,5,3,37,8,0,2,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,31,Jetha Ram Jingar  ,2023,April,Madhya Pradesh,Anuppur,2,0,0,2,2,0,0,2,2,0,0,2,0,0,0,0,Total,11,0,1,12,29,5,3,37,8,0,2,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,31,Jetha Ram Jingar  ,2023,April,Madhya Pradesh,Shahdol,0,0,0,0,3,0,0,3,2,0,0,2,0,0,0,0,Total,11,0,1,12,29,5,3,37,8,0,2,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,31,Jetha Ram Jingar  ,2023,May,Uttar Pradesh,Basti,2,0,0,2,5,0,0,5,0,0,0,0,0,0,0,0,Total,11,0,1,12,29,5,3,37,8,0,2,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,31,Jetha Ram Jingar  ,2023,May,Uttar Pradesh,Gonda,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,Total,11,0,1,12,29,5,3,37,8,0,2,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,31,Jetha Ram Jingar  ,2023,October,Tamil Nadu,Salem,4,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,Total,11,0,1,12,29,5,3,37,8,0,2,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,31,Jetha Ram Jingar  ,2023,October,Tamil Nadu,Erode,1,0,0,1,4,0,0,4,2,0,0,2,0,0,0,0,Total,11,0,1,12,29,5,3,37,8,0,2,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,February,Uttar Pradesh,Etawah,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,April,Gujarat,Kutch,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,April,Gujarat,Patan,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,May,Assam,Sonitpur,2,0,0,2,3,0,0,3,1,0,0,1,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,May,Assam,Morigaon,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,July,Uttar Pradesh,Kushinagar,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,July,Uttar Pradesh,Maharajganj,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,September,Tamil Nadu,Cuddalore,2,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,September,Tamil Nadu,Nagapattinam,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,October,Maharashtra,Ahmednagar,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,October,Maharashtra,Jalna,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,November,Uttar Pradesh,Mainpuri,1,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,32,Jiledar Singh Sikarwar,2023,November,Uttar Pradesh,Etah,3,0,0,3,0,0,0,0,1,1,0,2,0,0,0,0,Total,16,0,0,16,31,3,1,35,8,1,0,9,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,February,Uttar Pradesh,Ballia,2,0,0,2,2,0,1,3,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,February,Uttar Pradesh,Mau,0,0,0,0,4,0,2,6,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,March,Jharkhand,Hazaribagh,0,0,0,0,3,0,0,3,0,0,2,2,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,March,Jharkhand,Bokaro,0,0,0,0,4,2,1,7,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,April,Mizoram,Lunglei,0,1,0,1,0,2,1,3,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,April,Mizoram,Kolasib,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,April,Mizoram,Mamit,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,July,Karnataka,Mandya,2,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,July,Karnataka,Tumkur,2,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,August,Uttar Pradesh,Kanpur Nagar,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,August,Uttar Pradesh,Hardoi,1,0,0,1,4,1,0,5,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,November,Assam,Lakhimpur,0,0,0,0,2,0,1,3,3,0,0,3,1,0,0,1,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,November,Assam,Sibsagar,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,33,Kewal Krishan Garg  ,2023,December,Uttar Pradesh,Bahraich,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,Total,7,4,0,11,27,6,12,45,3,0,2,5,1,0,0,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,34,Khaidem Dheinyachandra Singh  ,2023,January,Uttarakhand,Chamoli,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,Total,6,1,0,7,37,0,0,37,14,0,1,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,34,Khaidem Dheinyachandra Singh  ,2023,January,Uttarakhand,Pauri,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,Total,6,1,0,7,37,0,0,37,14,0,1,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,34,Khaidem Dheinyachandra Singh  ,2023,February,Assam,Nalbari,1,0,0,1,3,0,0,3,2,0,0,2,0,0,0,0,Total,6,1,0,7,37,0,0,37,14,0,1,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,34,Khaidem Dheinyachandra Singh  ,2023,February,Assam,Barpeta,0,1,0,1,7,0,0,7,0,0,0,0,0,0,0,0,Total,6,1,0,7,37,0,0,37,14,0,1,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,34,Khaidem Dheinyachandra Singh  ,2023,June,Uttar Pradesh,Kanpur Nagar,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,Total,6,1,0,7,37,0,0,37,14,0,1,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,34,Khaidem Dheinyachandra Singh  ,2023,June,Uttar Pradesh,Unnao,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,Total,6,1,0,7,37,0,0,37,14,0,1,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,34,Khaidem Dheinyachandra Singh  ,2023,July,Rajasthan,Udaipur,5,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,Total,6,1,0,7,37,0,0,37,14,0,1,15,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
